0,7596
0,91037
1,24265
1,220066
2,22084
4,3776
3,39012
1,74736
1,04616
1,52448
2,3976
1,7472
2,651942
1,41264
1,409242
1,545171
1,29582
1,971315
2,5164
1,177858
1,105814
1,7552
2,29212
1,40016
1,71828
1,43984
1,6686
1,34688
2,42316
2,13632
2,10384
1,4672
2,0556
1,903317
1,8504
1,63424
1,79352
1,181474
2,037371
1,668021
2,313614
1,804027
2,0196
1,3952
1,672166
1,577589
1,844987
3,441837
2,002838
1,653653
