0,844
1,137962
1,380722
1,525082
2,4676
5,472
3,7668
2,1842
1,1624
1,9056
2,664
2,184
2,946602
1,7658
1,565824
1,931464
1,4398
2,464144
2,796
1,472322
1,228682
2,194
2,5468
1,7502
1,9092
1,7998
1,854
1,6836
2,6924
2,6704
2,3376
1,834
2,284
2,379146
2,056
2,0428
1,9928
1,476842
2,263746
2,085026
2,570682
2,255034
2,244
1,744
1,857962
1,971986
2,049986
4,302296
2,225376
2,067066
